	EntryID	Headword	pronunciation
4828	d2e715216Meyers-1905	Dalhousie [2]	dälhūsĭ
4829	d2e715423Meyers-1905	Dalkeith	dälkith
4830	d2e715446Meyers-1905	Dall	daol
4831	d2e715484Meyers-1905	Dallas [1]	dälläs
4832	d2e715501Meyers-1905	Dallas [2]	dälläs
4833	d2e716115Meyers-1905	Dalou	dalū
4834	d2e716144Meyers-1905	Dalry	dĕlrāī
4835	d2e716159Meyers-1905	Dalrymple	dällrimpl
4836	d2e716249Meyers-1905	Dalston	daolst'n
4837	d2e716263Meyers-1905	Dalton [1]	daolt'n
4838	d2e716283Meyers-1905	Dalton [2]	daolt'n
4839	d2e716283Meyers-1905	Dalton [2]	daltong
4840	d2e716630Meyers-1905	Damas	-mās
4841	d2e717704Meyers-1905	Damiens	damjäng
4842	d2e717768Meyers-1905	Damiron	-óng
4843	d2e717801Meyers-1905	Damjanich	-itsch
4844	d2e718039Meyers-1905	Dammartin-en-Goële	-täng-ang-goǟl'
4845	d2e718655Meyers-1905	Damoiseau	-mŭasō,
4846	d2e718672Meyers-1905	Damoiselle	-mŭasell'
4847	d2e723424Meyers-1905	Dampier	dämmpïr
4848	d2e723463Meyers-1905	Dampierarchipel	dämmpïr-
4849	d2e723507Meyers-1905	Dampierre [1]	dangpjǟr'
4850	d2e723521Meyers-1905	Dampierre [2]	dangpjǟr'
4851	d2e723544Meyers-1905	Dampierstraße	dämmpīr-
4852	d2e723558Meyers-1905	Dampremy	dang-römi
4853	d2e723718Meyers-1905	Dana [2]	dénĕ
4854	d2e724071Meyers-1905	Danbury	dännbörĭ
4855	d2e724086Meyers-1905	Danby	dännbĭ
4856	d2e724171Meyers-1905	Dancourt	dangkūr
4857	d2e724230Meyers-1905	Dandin	dangdäng
4858	d2e724448Meyers-1905	Dandy	dänndĭ,
4859	d2e724474Meyers-1905	Dandy-fever	-fīwer
4860	d2e725845Meyers-1905	Dange	dannje
4861	d2e725860Meyers-1905	Danger-Inseln	dēndscher-
4862	d2e725921Meyers-1905	Daničić	djuro
4863	d2e726137Meyers-1905	Danien	danĭäng
4864	d2e727723Meyers-1905	Dannemarie	dann'marī'
4865	d2e727910Meyers-1905	Danrémont	dang-remóng
4866	d2e727948Meyers-1905	Danse macabre	dāngß
4867	d2e727966Meyers-1905	Danseuse	dangßös'
4868	d2e727997Meyers-1905	Dansville	dännswill
4869	d2e728011Meyers-1905	Dantan	dangtāng
4870	d2e728037Meyers-1905	Dante Alighieri	alighjēri
4871	d2e728694Meyers-1905	Dantier	dangtjē
4872	d2e728764Meyers-1905	Danton	dangtong
4873	d2e728836Meyers-1905	Danvers	dännwers
4874	d2e728850Meyers-1905	Danville	dännwill',
4875	d2e729746Meyers-1905	Darányi	darānji
4876	d2e729817Meyers-1905	Darboux	-bū
4877	d2e729850Meyers-1905	Darboy	-bŭa
4878	d2e729943Meyers-1905	D'Arcet	darßä
4879	d2e730482Meyers-1905	Dareste de la Chavanne	darést'
4880	d2e730630Meyers-1905	D'Argen.	darschangwil'
4881	d2e730647Meyers-1905	Dargilan	darschilāng
4882	d2e730862Meyers-1905	Darimon	-móng
4883	d2e731023Meyers-1905	Darlaston	dārlast'n
4884	d2e731157Meyers-1905	Darley	dārlĭ
4885	d2e731209Meyers-1905	Darling Range	rēndsch
4886	d2e732854Meyers-1905	Darnley	-lĭ
4887	d2e733224Meyers-1905	Dartmoor	dártmūr
4888	d2e733241Meyers-1905	Dartmouth	-möth
4889	d2e733258Meyers-1905	Darton	dārt'n
4890	d2e733272Meyers-1905	Daru	darü
4891	d2e734348Meyers-1905	Dasent	dēßent
4892	d2e734394Meyers-1905	Dash	dasch
4893	d2e734799Meyers-1905	Datchet	dättschĕt
4894	d2e735575Meyers-1905	Daubenton	dobangtóng
4895	d2e735610Meyers-1905	Daubigny	dobinji
4896	d2e735669Meyers-1905	Daubrée	dobrē'
4897	d2e735785Meyers-1905	Daude de Pradas	dáude
4898	d2e735806Meyers-1905	Daudet	dodä
4899	d2e736005Meyers-1905	Daudin	dodäng
4900	d2e736286Meyers-1905	Daumas	domá
4901	d2e736417Meyers-1905	Daumier	domjē
4902	d2e736471Meyers-1905	Daumont	domóng,
4903	d2e736604Meyers-1905	Daunou	donu
4904	d2e736667Meyers-1905	Dauphin	dofäng,
4905	d2e736700Meyers-1905	Dauphiné	dofi-,
4906	d2e736780Meyers-1905	Daurien	da-ūrĭen
4907	d2e736895Meyers-1905	Davel	-well
4908	d2e736929Meyers-1905	Davenant	däwwĭnĕnt
4909	d2e736984Meyers-1905	Davenport	däwwenpōrt
4910	d2e736998Meyers-1905	Daventry	däwwēntrĭ,
4911	d2e737340Meyers-1905	David d'Angers	dangschē
4912	d2e737689Meyers-1905	Davies	dēwìs
4913	d2e737765Meyers-1905	Davillier	-wilje
4914	d2e737807Meyers-1905	Daviond	dawjū
4915	d2e737828Meyers-1905	Davis	dēwis
4916	d2e738025Meyers-1905	Davisstraße	dēwis-
4917	d2e738039Meyers-1905	Davits	dēwits
4918	d2e738059Meyers-1905	Davitt	dēwit
4919	d2e738188Meyers-1905	Davout	dăwu,
4920	d2e738278Meyers-1905	Davy	dēwĭ
4921	d2e738338Meyers-1905	Davyl	dawīl
4922	d2e738375Meyers-1905	Dawdon	daodön
4923	d2e738393Meyers-1905	Dawes	daos
4924	d2e738453Meyers-1905	Dawkins	daokĭns
4925	d2e738476Meyers-1905	Dawley	daolĭ,
4926	d2e738493Meyers-1905	Dawlish	daolisch
4927	d2e738508Meyers-1905	Dawson [1]	daoß'n
4928	d2e738522Meyers-1905	Dawson [2]	daoß'n
4929	d2e738577Meyers-1905	Dax	dacks,
4930	d2e738658Meyers-1905	Daylesford	dēlsförd
4931	d2e738672Meyers-1905	Days of humiliation	dēs
4932	d2e738686Meyers-1905	Dayton	dēt'n
4933	d2e738700Meyers-1905	Daza	dasa
4934	d2e738939Meyers-1905	Dé, le Maître au	mǟtr'
4935	d2e738974Meyers-1905	Deaconsches Verfahren	dīken-
4936	d2e738991Meyers-1905	Dead heat	dedd
4937	d2e739022Meyers-1905	Dead letter	dedd,
4938	d2e739036Meyers-1905	Deadwood	déddwudd
4939	d2e739068Meyers-1905	Deák	dä-āk
4940	d2e739103Meyers-1905	Deakin	dīkīn
4941	d2e739120Meyers-1905	Deal	dīl
4942	d2e739146Meyers-1905	De Amīcis	-tschis
4943	d2e739251Meyers-1905	Dean	dīn
4944	d2e739266Meyers-1905	Dean Forest	dīn
4945	d2e739280Meyers-1905	Dearborn	dīrborn
4946	d2e739315Meyers-1905	Death Balley	deth
4947	d2e739329Meyers-1905	Deauville	dōwil'
4948	d2e739361Meyers-1905	Débandade	debangdād'
4949	d2e739395Meyers-1905	Débardeur	-dör
4950	d2e739454Meyers-1905	Débats, Journal des	schurnall
4951	d2e739540Meyers-1905	Debauche	debōsch'
4952	d2e739658Meyers-1905	Dębica	dembīza
4953	d2e739672Meyers-1905	Debidour	-ūr
4954	d2e739762Meyers-1905	Debit	-bī
4955	d2e739898Meyers-1905	Déblai	deblä
4956	d2e740042Meyers-1905	Debouché	-busché
4957	d2e740059Meyers-1905	Deboursieren	-burß-
4958	d2e740090Meyers-1905	Debraux	döbrō
4959	d2e740118Meyers-1905	Debreczin	débrezin,
4960	d2e740178Meyers-1905	Debret	döbrä
4961	d2e740198Meyers-1905	Debrosses	döbroß'
4962	d2e740259Meyers-1905	Debucourt	döbükūr
4963	d2e740295Meyers-1905	Debure	döbǖr'
4964	d2e740360Meyers-1905	Debüt	-bǖ
4965	d2e740400Meyers-1905	Décadence	-dāngß'
4966	d2e740414Meyers-1905	Décadents	-dang
4967	d2e740446Meyers-1905	Decaen	dökāng
4968	d2e740492Meyers-1905	Decaisne	dökǟn'
4969	d2e740566Meyers-1905	Décampement	-kangp'māng
4970	d2e740580Meyers-1905	Decamps	dökāng,
4971	d2e740615Meyers-1905	De Candolle	dökangdoll'
4972	d2e740887Meyers-1905	Decatur	dikētĕr
4973	d2e740901Meyers-1905	Decazes	dökās'
4974	d2e740936Meyers-1905	Decazeville	dökās'wil'
4975	d2e741159Meyers-1905	Deceptionbai	dìßépsch'n-
4976	d2e741173Meyers-1905	Deceptioninsel	dißépsch'n-
4977	d2e741190Meyers-1905	De Cesare	tschēsare
4978	d2e741262Meyers-1905	Dechamps	döschāng
4979	d2e741321Meyers-1905	Déchant	-schang
4980	d2e741339Meyers-1905	Decharge	-schársch'
4981	d2e741628Meyers-1905	Décime	-ßīm'
4982	d2e741700Meyers-1905	Decina	-tschīna,
4983	d2e741806Meyers-1905	Decize	dößīs'
4984	d2e743682Meyers-1905	Declaration of independence	diklarēsch'n
4985	d2e743696Meyers-1905	Declaration of rights	diklarĕsch'n
4986	d2e743793Meyers-1905	Décompte	-kóngt
4987	d2e743813Meyers-1905	Décontenance	-kongt'nāngß'
4988	d2e743844Meyers-1905	Decorated style	déckorēted
4989	d2e743921Meyers-1905	Decoupieren	-ku-
4990	d2e743952Meyers-1905	Decouragieren	-kurasch-
4991	d2e743952Meyers-1905	Decouragieren	-kūrāsch'māng
4992	d2e743969Meyers-1905	Decourcelle	dökurßäl'
4993	d2e744008Meyers-1905	Décourt	-kūr
4994	d2e744030Meyers-1905	Découvert	-kuwǟr
4995	d2e744056Meyers-1905	Decouvrieren	-kuw-
4996	d2e744070Meyers-1905	Decrais	dökrǟ
4997	d2e744087Meyers-1905	Decrès	dökrǟ
4998	d2e744104Meyers-1905	Decrescendo	-kreschénndo
4999	d2e744139Meyers-1905	Decrēto-legge	-leddsche,
5000	d2e744690Meyers-1905	Dedoublement	dedublmāng
5001	d2e744707Meyers-1905	Dedoublieren	dedu-
5002	d2e744802Meyers-1905	Dee	dī
5003	d2e744867Meyers-1905	Deer Isle	dīr
5004	d2e744881Meyers-1905	Deer Lodge	dīr
5005	d2e744899Meyers-1905	Deerlyck	dērlaik,
5006	d2e744916Meyers-1905	Deés	däēsch
5007	d2e744933Meyers-1905	Deésakna	däēsch-
5008	d2e745047Meyers-1905	Défaut	-fō
5009	d2e745171Meyers-1905	Defenders	difénn-,
5010	d2e745475Meyers-1905	Défi	desī
5011	d2e745495Meyers-1905	Défiance	-āngß'
5012	d2e745512Meyers-1905	Defiance	dĭfāĭens
5013	d2e745543Meyers-1905	Deficiendo	-fitschenndo
5014	d2e745612Meyers-1905	Defilement	-fil'māng
5015	d2e745935Meyers-1905	Defoe	dĭfō
5016	d2e746201Meyers-1905	Defrayieren	defräj-
5017	d2e746295Meyers-1905	Defuisseaux	döfüißō
5018	d2e746391Meyers-1905	Degagement	-gāsch'māng
5019	d2e746405Meyers-1905	Degagieren	-schī-
5020	d2e746801Meyers-1905	Degérando	-scherāngdo
5021	d2e746899Meyers-1905	Degorgieren	-schī-
5022	d2e746930Meyers-1905	Degout	-gū
5023	d2e746930Meyers-1905	Degout	-tāng
5024	d2e746987Meyers-1905	Dégras	-grā,
5025	d2e747057Meyers-1905	De Grey	-grē
5026	d2e747661Meyers-1905	Dehodencq	dĕ-odängk
5027	d2e747692Meyers-1905	Dehors	dö-ōr,
5028	d2e748872Meyers-1905	Déjazet	-schasä
5029	d2e748911Meyers-1905	Dejean	döschāng
5030	d2e748976Meyers-1905	Déjeuner	schönē
5031	d2e750327Meyers-1905	Dekomptieren	-kongt-
5032	d2e750854Meyers-1905	De la Bèche	bǟsch'
5033	d2e750924Meyers-1905	Delaborde	-bórd'
5034	d2e751031Meyers-1905	Delacroix	dölakrŭá
5035	d2e751179Meyers-1905	Delambre	dölāngbr'
5036	d2e751225Meyers-1905	Delanne	dölánn'
5037	d2e751242Meyers-1905	Delaplanche	-plāngsch'
5038	d2e751259Meyers-1905	Delaporte	dölapórt'
5039	d2e751322Meyers-1905	De la Rive	rīw'
5040	d2e751354Meyers-1905	Delaroche	-rósch'
5041	d2e751390Meyers-1905	De la Rue	rǖ'
5042	d2e751413Meyers-1905	De la Rue books	ru
5043	d2e751512Meyers-1905	Delaunay	dölonä
5044	d2e751605Meyers-1905	Delavigne	dölawinj'
5045	d2e751706Meyers-1905	Delaware [1]	délle-ūǟr
5046	d2e751805Meyers-1905	Delboeuf	dellböff
5047	d2e751962Meyers-1905	Delécluze	döleklǖs'
5048	d2e752146Meyers-1905	Delémont	dölemóng,
5049	d2e752183Meyers-1905	Delescluze	döläklǖs'
5050	d2e752227Meyers-1905	Delessert	dölessǟr
5051	d2e752389Meyers-1905	Delfzijl	-sail
5052	d2e752640Meyers-1905	Delibes	dölīb'
5053	d2e752716Meyers-1905	Delice	-īß'
5054	d2e752730Meyers-1905	Delicēto	-tschēto
5055	d2e752910Meyers-1905	Delile	dölīl'
5056	d2e752930Meyers-1905	Delille	dölīl'
5057	d2e753155Meyers-1905	Delisle	dölīl'
5058	d2e753264Meyers-1905	Délit	-lī
5059	d2e753571Meyers-1905	Delle [2]	däl',
5060	d2e753608Meyers-1905	Delle Ch.	kĭaje
5061	d2e753852Meyers-1905	Deloche	dölósch'
5062	d2e753888Meyers-1905	Delogement	-losch'māng
5063	d2e753903Meyers-1905	Delolme	dölólm'
5064	d2e753926Meyers-1905	Deloney	dĭlōnĭ
5065	d2e754015Meyers-1905	Delord	dölōr
5066	d2e754048Meyers-1905	Delorme	dölórm'
5067	d2e754185Meyers-1905	Deloyal	-lŭajáll
5068	d2e754838Meyers-1905	Delpit	-pī
5069	d2e755101Meyers-1905	Deluc	dölük
5070	d2e755162Meyers-1905	Déluge	-lüsch'
5071	d2e755196Meyers-1905	Delvaux	-wō
5072	d2e755231Meyers-1905	Delvigne	delwīnj'
5073	d2e755380Meyers-1905	Demanchieren	demangsch-
5074	d2e755554Meyers-1905	Démarche	-marsch'
5075	d2e755599Meyers-1905	Demarteau	dömartō
5076	d2e755833Meyers-1905	Demenagieren	-schi-
5077	d2e755868Meyers-1905	Dementi	-mangtī
5078	d2e755962Meyers-1905	Démérite	-rit'
5079	d2e756292Meyers-1905	Demetz	dömǟß
5080	d2e756325Meyers-1905	Demeublieren	-möb-
5081	d2e756325Meyers-1905	Demeublieren	-möblmāng
5082	d2e756343Meyers-1905	Demi	dömī
5083	d2e756426Meyers-1905	Demiglace	dömi-glāß'
5084	d2e756440Meyers-1905	Demijohn	démmĭdschŏn,
5085	d2e756460Meyers-1905	Demi-lune	dömi-lǖn'
5086	d2e756474Meyers-1905	Demimonde	dömi-móngd'
5087	d2e756568Meyers-1905	Demi-vierge	dömi-wjärsch'
5088	d2e756810Meyers-1905	Demoiselle	d'mŭasäl'
5089	d2e757027Meyers-1905	Demolins	dĕmolängß
5090	d2e757335Meyers-1905	Demontieren	-mongt-
5091	d2e757518Meyers-1905	Demours	dömūr
5092	d2e757628Meyers-1905	Denain	dönäng
5093	d2e757832Meyers-1905	Denbigh	dénnbĭ
5094	d2e757849Meyers-1905	Denbighshire	dénnbĭschĭr
5095	d2e757968Meyers-1905	Dendre	dāngdr'
5096	d2e758349Meyers-1905	Denfert-Rochereau	dangfǟr-rosch'rō
5097	d2e758511Meyers-1905	Denham	dénnĕm
5098	d2e758583Meyers-1905	Denholme	dénnŏm
5099	d2e758614Meyers-1905	Denier	dĕnjē
5100	d2e758795Meyers-1905	Denison	dénnĭs'n
5101	d2e758882Meyers-1905	Denization	dennĭsēsch'n,
5102	d2e759408Meyers-1905	Denmark	dénn-
5103	d2e759436Meyers-1905	Denne-Baron	dän'-baróng
5104	d2e759691Meyers-1905	Denon	dönóng
5105	d2e759721Meyers-1905	Dénouement	-numāng
5106	d2e759794Meyers-1905	Denstone	dénnstōn
5107	d2e759863Meyers-1905	Dent	dāng,
5108	d2e760025Meyers-1905	Dentelles	dangtäl',
5109	d2e760136Meyers-1905	Denton	dennt'n
5110	d2e760151Meyers-1905	D'Entrecasteaux-Inseln	dangtr'kastō-
5111	d2e760165Meyers-1905	Denture	dangtǖr'
5112	d2e760282Meyers-1905	Denver	dénnwĕr
5113	d2e760464Meyers-1905	Déols	deóll
5114	d2e760595Meyers-1905	Departement	-t'māng
5115	d2e760767Meyers-1905	Depense	-pāngß'
5116	d2e760958Meyers-1905	Deplacement	-plaß'māng,
5117	d2e761005Meyers-1905	Deplacieren	-ßī-
5118	d2e761085Meyers-1905	Deployieren	-plŭajī-,
5119	d2e761528Meyers-1905	Depot	-po
5120	d2e761576Meyers-1905	Dépôt de la guerre	depō
5121	d2e761688Meyers-1905	Depouillieren	depujī-
5122	d2e762109Meyers-1905	Deptford	déttförd
5123	d2e762288Meyers-1905	De Quincey	kwinnßi
5124	d2e762446Meyers-1905	Déraisonnement	-räsonn'māng
5125	d2e762460Meyers-1905	Derangieren	-rangschī-
5126	d2e762460Meyers-1905	Derangieren	-rangsch'māng
5127	d2e762613Meyers-1905	Derborence	-rāngß'
5128	d2e762627Meyers-1905	Derby [1]	dārbĭ
5129	d2e762660Meyers-1905	Derby [2]	dārbĭ
5130	d2e762743Meyers-1905	Derbyshire	dārbĭschĭr
5131	d2e762802Meyers-1905	Derecske	déretschke
5132	d2e763105Meyers-1905	De rigueur	-gör
5133	d2e764025Meyers-1905	Derosne	dörōn'
5134	d2e764168Meyers-1905	Déroulède	derulǟd'
5135	d2e764210Meyers-1905	Deroute	-rūt'
5136	d2e764228Meyers-1905	Deroy	dörŭá
5137	d2e764265Meyers-1905	Derriey	derrĭä
5138	d2e764322Meyers-1905	Dersháwin	-schá.
5139	d2e764425Meyers-1905	Derwent Conway	dörwent
5140	d2e764696Meyers-1905	Desaignes	dößänj'
5141	d2e764710Meyers-1905	Desaix de Voygoux	dößä
5142	d2e764843Meyers-1905	Desappointieren	desapŭängt-
5143	d2e764880Meyers-1905	Desargues	däsárgh'
5144	d2e764932Meyers-1905	Désaugiers	däsōschjé
5145	d2e764965Meyers-1905	Desault	dößō
5146	d2e765020Meyers-1905	Desavantage	desawangtāsch'
5147	d2e765038Meyers-1905	Desavouieren	desawu-
5148	d2e765038Meyers-1905	Desavouieren	desawö
5149	d2e765055Meyers-1905	Desbordes-Valmore	däbord'-walmōr'
5150	d2e765153Meyers-1905	Descamps	däkāng
5151	d2e765182Meyers-1905	Descartes	däkart'
5152	d2e765344Meyers-1905	Descaves	däkāw'
5153	d2e765411Meyers-1905	Descente	deßāngt',
5154	d2e765428Meyers-1905	Deschamps	dä-schāng
5155	d2e765544Meyers-1905	Deschanel	däschanell
5156	d2e765643Meyers-1905	Des Chapelles	dä
5157	d2e765734Meyers-1905	Des Cloizeaux	dä
5158	d2e765786Meyers-1905	Descoudres	däkūdr'
5159	d2e765840Meyers-1905	Desenchantieren	desangschangt-
5160	d2e765855Meyers-1905	Desennuyieren	desanüji-
5161	d2e765920Meyers-1905	Deserteur	-tör-
5162	d2e766057Meyers-1905	Desèze	dößǟs'
5163	d2e766104Meyers-1905	Desfontaines	däsongtǟn'
5164	d2e766155Meyers-1905	Desgodins	dägŏdäng
5165	d2e766196Meyers-1905	Deshabillé	desabijé
5166	d2e766213Meyers-1905	Deshayes	dä-ǟ'
5167	d2e766281Meyers-1905	Deshonnett	desŏnǟt'
5168	d2e766298Meyers-1905	Deshonneur	desónör
5169	d2e766315Meyers-1905	Deshoulières	däsūljǟr'
5170	d2e766443Meyers-1905	Desidērio da Settignano	ßettinjāno
5171	d2e766504Meyers-1905	Design	dĭsain
5172	d2e766563Meyers-1905	Designolles Pulver	desinjoll
5173	d2e766831Meyers-1905	Desjardins	dä-schardäng
5174	d2e766942Meyers-1905	Desl.	dälongschāng
5175	d2e766959Meyers-1905	Desm.	dämasjǟr'
5176	d2e766985Meyers-1905	Des M.	dä
5177	d2e767034Meyers-1905	Desmarest	dämarä
5178	d2e767070Meyers-1905	Desmarets de Saint-Sorlin	dämarä
5179	d2e767268Meyers-1905	Des Moines [1]	dĭ
5180	d2e767447Meyers-1905	Desmoulins	dämuläng
5181	d2e767543Meyers-1905	Desnoiresterres	dänŭartǟr'
5182	d2e767566Meyers-1905	Desnoyers	dänŭajē
5183	d2e767622Meyers-1905	Desobligeant	desoblischāng
5184	d2e767688Meyers-1905	Desolation Land	deßolēsch'n-
5185	d2e767819Meyers-1905	Desp.	däpórt'
5186	d2e767865Meyers-1905	Despeñaperros	despenja-
5187	d2e767917Meyers-1905	Despériers	däpērjē
5188	d2e767950Meyers-1905	Desplaces	däpláß'
5189	d2e768038Meyers-1905	Desportes	däpórt'
5190	d2e768135Meyers-1905	Despréaux	däpreó
5191	d2e768152Meyers-1905	Despretz	däprä
5192	d2e768178Meyers-1905	De Spuches	spukes
5193	d2e768256Meyers-1905	Dessalines	-līn'
5194	d2e768357Meyers-1905	Dessert	-ssǟr
5195	d2e768374Meyers-1905	Desservant	-wāng
5196	d2e768403Meyers-1905	Dessewffy	deschäffi
5197	d2e768438Meyers-1905	Dessin	dessäng:
5198	d2e768438Meyers-1905	Dessin	-tör
5199	d2e768531Meyers-1905	Dessoir	-ssŭār
5200	d2e768566Meyers-1905	Dessoles	-ssoll'
5201	d2e768605Meyers-1905	Dessus	d'ssǖ
5202	d2e769041Meyers-1905	Destouches	dätūsch'
5203	d2e769158Meyers-1905	Destutt de Tracy	-ütt
5204	d2e769266Meyers-1905	Desv.	däwō
5205	d2e769283Meyers-1905	Desvergers	däwärschē
5206	d2e769317Meyers-1905	Desvres	dǟwr'
5207	d2e769478Meyers-1905	Détaché	dētaschē
5208	d2e769495Meyers-1905	Detachement	-tasch'māng
5209	d2e769528Meyers-1905	Detacheur	-schör
5210	d2e769559Meyers-1905	Detachieren	-schie-
5211	d2e769608Meyers-1905	Detail	-táj
5212	d2e769664Meyers-1905	Detaille	-dötáj'
5213	d2e769739Meyers-1905	Detektive	ditécktĭw
5214	d2e769773Meyers-1905	Détente	-āngt'
5215	d2e770177Meyers-1905	Detour	-tūr
5216	d2e770336Meyers-1905	Détroit	-trŭá
5217	d2e770350Meyers-1905	Detroit	dĭtreut
5218	d2e770387Meyers-1905	De Troy	trŭá
5219	d2e770427Meyers-1905	Dette	dett'
5220	d2e770791Meyers-1905	Deûle	döl'
5221	d2e770839Meyers-1905	Deurne	dörn'
5222	d2e770867Meyers-1905	Deus	dē-usch
5223	d2e784999Meyers-1905	Deux	dö
5224	d2e785038Meyers-1905	Deux-Nèthes	dö-nǟt'
5225	d2e785055Meyers-1905	Deux-Ponts	dö-póng
5226	d2e785069Meyers-1905	Deux-Sèvres	dö-ßǟwr'
5227	d2e785107Meyers-1905	Déva	dēwa,
5228	d2e785160Meyers-1905	Devantière	döwangtjǟr'
5229	d2e785174Meyers-1905	Devant-les-Ponts	döwang-lä-póng
5230	d2e785223Meyers-1905	Devaux	döwō
5231	d2e785262Meyers-1905	Dévaványa	dēwawānja
5232	d2e785293Meyers-1905	Develle	döwäl'
5233	d2e785386Meyers-1905	Dévény	déhwēnj
5234	d2e785458Meyers-1905	Devès	döwǟß
5235	d2e785632Meyers-1905	Deville	döwil'
5236	d2e785667Meyers-1905	Déville-lès-Rouen	dewil'-lä-rnāng
5237	d2e785837Meyers-1905	Devizes	dīwāīsis
5238	d2e785856Meyers-1905	Devonieren	dewŭal-
5239	d2e786176Meyers-1905	Devonport	déww'npōrt
5240	d2e786196Meyers-1905	Devonshire [1]	déww'nschĭr,
5241	d2e786355Meyers-1905	Devrient	dewrĭäng,
5242	d2e786592Meyers-1905	Dewey	djū-ĭ
5243	d2e786675Meyers-1905	Dewsbury	djūsbĕrĭ
5244	d2e787037Meyers-1905	Dezède	dösǟd'
5245	d2e787706Meyers-1905	Dezobry	des-
5246	d2e787964Meyers-1905	Dhaw	dan,
5247	d2e787999Meyers-1905	Dheune	dön'
5248	d2e788427Meyers-1905	Diable	djabl'
5249	d2e788450Meyers-1905	Diablerets, Les	lä
5250	d2e791218Meyers-1905	Diantre	djāngtr',
5251	d2e792573Meyers-1905	Diavoletti	-täng,
5252	d2e792611Meyers-1905	Diavŏlo	djáwolo
5253	d2e792645Meyers-1905	Diaz de la Peña	pénja
5254	d2e792662Meyers-1905	Diaz del Castillo	-stilljo
5255	d2e794938Meyers-1905	Dictionnaire	dĭkßjonǟr',
5256	d2e795253Meyers-1905	Diday	-dǟ
5257	d2e795290Meyers-1905	Diderot	did'ro
5258	d2e795467Meyers-1905	Didier	dĭdjé
5259	d2e795538Meyers-1905	Didon	-dóng
5260	d2e795594Meyers-1905	Didot	-do
5261	d2e795768Meyers-1905	Didron	-óng
5262	d2e796020Meyers-1905	Die	dĭ'
5263	d2e798314Meyers-1905	Dieppe	djepp'
5264	d2e798529Meyers-1905	Dierx	diärx
5265	d2e798803Meyers-1905	Dièse	djǟs'
5266	d2e799929Meyers-1905	Dieu	djö
5267	d2e799950Meyers-1905	Dieu et mon droit	djö
5268	d2e799964Meyers-1905	Dieulafoy	djölafŭá
5269	d2e800039Meyers-1905	Dieulefit	djölöfĭ
5270	d2e800053Meyers-1905	Dieu le veut	djö
5271	d2e800067Meyers-1905	Dienze	djös'
5272	d2e801800Meyers-1905	Dighton	dait'n
5273	d2e802162Meyers-1905	Dignano	dinjā-,
5274	d2e802183Meyers-1905	Digne	dinj',
5275	d2e802245Meyers-1905	Digoin	-gŭǟng
5276	d2e802501Meyers-1905	Dijon	di-schóng
5277	d2e803507Meyers-1905	Diligence	-schāngß'
5278	d2e804306Meyers-1905	Dimanche	-māngsch'
5279	d2e804393Meyers-1905	Dime [2]	daim,
5280	d2e805222Meyers-1905	Dinan	-nāng
5281	d2e805236Meyers-1905	Dinanderie	dinangd'rī'
5282	d2e805250Meyers-1905	Dinant	-nāng
5283	d2e805377Meyers-1905	Dinard-Saint-Enogat	dinār-ßängt-enogá
5284	d2e805567Meyers-1905	Diner [1]	-nē,
5285	d2e805630Meyers-1905	Diner-Dénes	dēnesch
5286	d2e805999Meyers-1905	Dingle	dingl
5287	d2e806052Meyers-1905	Dingley	dinglĩ
5288	d2e806303Meyers-1905	Dinheiro	dinjē-iru
5289	d2e806374Meyers-1905	Diniz [1]	-nïs
5290	d2e806392Meyers-1905	Diniz [2]	-nīs
5291	d2e806700Meyers-1905	Dino Compagni	-pánji
5292	d2e807479Meyers-1905	Diois	di-ŭá
5293	d2e808877Meyers-1905	Diósgyör	diōsch-djör
5294	d2e809281Meyers-1905	Diószeg	diōßeg
5295	d2e811577Meyers-1905	Dirceu	-ßëu
5296	d2e811942Meyers-1905	Dirge	dördsch,
5297	d2e812009Meyers-1905	Dirichlet	-ischlē
5298	d2e812543Meyers-1905	Discernement	dißern'māng
5299	d2e812841Meyers-1905	Discours	-kūr
5300	d2e812975Meyers-1905	Diseuse	disös'
5301	d2e813024Meyers-1905	Disgrâce	-grāß'
5302	d2e813642Meyers-1905	Diskordánz	-dāngs
5303	d2e814260Meyers-1905	Dismal Swamp	dismäl
5304	d2e814423Meyers-1905	Dison	-sóng
5305	d2e814438Meyers-1905	Dispache	-pásch';
5306	d2e814438Meyers-1905	Dispache	-pátscho;
5307	d2e814438Meyers-1905	Dispache	-pátscho
5308	d2e815542Meyers-1905	Disraeli	disrēlĭ
