	EntryID	Headword	term	lang	synonym
2079	d2e3741253Meyers-1905	Unbestellbare Postsendungen		franz.	Correspondances tombéesen rebut
2080	d2e3741279Meyers-1905	Unbestimmte Strafurteile		engl.	Indeterminate sentences
2081	d2e3741946Meyers-1905	Unfall		griech.	Trauma
2082	d2e3742943Meyers-1905	Ungarische Sprache	l 	slaw.	stol
2083	d2e3742943Meyers-1905	Ungarische Sprache	y 	slaw.	kral
2084	d2e3744708Meyers-1905	Ungeschlacht		althochd.	ungislaht
2085	d2e3747627Meyers-1905	Unlauterer Wettbewerb		franz.	Concurrence déloyale
2086	d2e3748202Meyers-1905	Unsere Liebe Frau		franz.	Notre-Dame
2087	d2e3756160Meyers-1905	Urīn		lat.	urina
2088	d2e3760985Meyers-1905	Ustrine		lat.	ustrīna
2089	d2e3770593Meyers-1905	Variationen	Doubles 	engl.	Divisions
2090	d2e3770701Meyers-1905	Variationsrecht		lat.	Ius variandi
2091	d2e3771785Meyers-1905	Vasall		lat.	vassus, vasallus
2092	d2e3772550Meyers-1905	Vater		lat.	pater
2093	d2e3774394Meyers-1905	Vedūte		ital.	veduta
2094	d2e3777791Meyers-1905	Venēdig [1]		ital.	Venezia
2095	d2e3777811Meyers-1905	Venēdig [2]		ital.	Venezia
2096	d2e3780572Meyers-1905	Venus [3]	Namen 	lat.	cuprum
2097	d2e3784400Meyers-1905	Verden [2]	er Ort 	lat.	Fereda, Ferda
2098	d2e3789498Meyers-1905	Verhärtung		lat.	Induratio
2099	d2e3791151Meyers-1905	Verlagsrecht		engl.	Copyright
2100	d2e3794262Meyers-1905	Veronĭka	Berenike 	lat.	Veronica
2101	d2e3794565Meyers-1905	Verpflichtungsschein	V. 	franz.	billet à ordre
2102	d2e3795113Meyers-1905	Vers [1]		lat.	Versus
2103	d2e3797321Meyers-1905	Versi sciolti	Jambus 	engl.	blank verse
2104	d2e3799102Meyers-1905	Vertonung		holländ.	vertooning
2105	d2e3800804Meyers-1905	Verwerfung	g 	franz.	Faille
2106	d2e3801591Meyers-1905	Verzug [2]		lat.	mora
2107	d2e3802872Meyers-1905	Vettel		lat.	vetula
2108	d2e3807853Meyers-1905	Viella [2]	Viola 	span.	Vihuela
2109	d2e3810045Meyers-1905	Vigilĭen	Vigilie 	franz.	veille
2110	d2e3810682Meyers-1905	Vikār		lat.	vicarius
2111	d2e3814121Meyers-1905	Vincent von Beauvais		lat.	Vincentius Bellovacensis
2112	d2e3815874Meyers-1905	Violīne		ital.	Violino
2113	d2e3816692Meyers-1905	Virgatumgehen	Ruten 	lat.	virga
2114	d2e3818508Meyers-1905	Visīer		ital.	visiera
2115	d2e3818986Meyers-1905	Visitandinnen		franz.	Visitandines
2116	d2e3819592Meyers-1905	Viszerāl	Eingeweide 	lat.	viscera
2117	d2e3822410Meyers-1905	Vlissingen		franz.	Flessingue
2118	d2e3823796Meyers-1905	Vogelfrei		lat.	exlex
2119	d2e3830303Meyers-1905	Volontär		franz.	volontaire
2120	d2e3835344Meyers-1905	Vorschlag		ital.	Appogiatura
2121	d2e3835502Meyers-1905	Vorsehung		lat.	Providentia
2122	d2e3838014Meyers-1905	Vulgär		lat.	vulgaris
2123	d2e3839071Meyers-1905	Wa	8 Küp 	engl.	keup
2124	d2e3839461Meyers-1905	Waasland		franz.	Pays de Waes
2125	d2e3839478Meyers-1905	Waasmunster		franz.	Waesmunster
2126	d2e3842702Meyers-1905	Waffeln		franz.	gaufres
2127	d2e3842929Meyers-1905	Waffen Christi		lat.	arma Christi
2128	d2e3846525Meyers-1905	Währung		ital.	Valuta
2129	d2e3846525Meyers-1905	Währung	Zahlungsmittel 	engl.	legal tender
2130	d2e3847751Meyers-1905	Wal [2]		altnord.	valr
2131	d2e3850220Meyers-1905	Waldhorn		ital.	Corno di caccia
2132	d2e3852792Meyers-1905	Wali [2]		arab.	wâlî
2133	d2e3852812Meyers-1905	Walide		arab.	walide
2134	d2e3853301Meyers-1905	Wall [2]		lat.	vallum
2135	d2e3854314Meyers-1905	Wallis [3]		franz.	Le Valais
2136	d2e3856892Meyers-1905	Walzer		franz.	Valse
2137	d2e3857184Meyers-1905	Wams		franz.	gambeson
2138	d2e3857222Meyers-1905	Wan [2]	a 	assyr.	Thuruspa
2139	d2e3859667Meyers-1905	Wappen		franz.	Armes
2140	d2e3860142Meyers-1905	War		engl.	wari
2141	d2e3860142Meyers-1905	War	Durrah 	engl.	thiraa
2142	d2e3872816Meyers-1905	Wate		altnord.	Vadhi
2143	d2e3876806Meyers-1905	Wechsel [1]		neulat.	Cambium
2144	d2e3876806Meyers-1905	Wechsel [1]	nen W. 	franz.	billet
2145	d2e3877979Meyers-1905	Wechselnote		ital.	Cambiata
2146	d2e3881614Meyers-1905	Weibel		althochd.	weibil
2147	d2e3884391Meyers-1905	Weigand [1]		althochd.	wîgant
2148	d2e3884871Meyers-1905	Weihgeschenk		griech.	anáthēma
2149	d2e3885295Meyers-1905	Weihwasser		lat.	Aqua lustralis benedicta), in
2150	d2e3887807Meyers-1905	Weinstockgummose		franz.	Gommose bacillaire
2151	d2e3889550Meyers-1905	Weißer Fluß		griech.	Leukorrhoea
2152	d2e3893610Meyers-1905	Wellenfurchen		engl.	Ripple-marks
2153	d2e3894897Meyers-1905	Welsche Sprache		engl.	Welsh
2154	d2e3900510Meyers-1905	Wert [1]		franz.	Valeur
2155	d2e3901317Meyers-1905	Weser		lat.	Bisurgis, Visurgis
2156	d2e3917480Meyers-1905	Wilde Männer	t 	altd.	scrat
2157	d2e3917918Meyers-1905	Wildfang		althochd.	wiltvane
2158	d2e3918783Meyers-1905	Wilhelm [1]		lat.	Guillemus
2159	d2e3921661Meyers-1905	Willkomm [1]		franz.	vidrecome
2160	d2e3922864Meyers-1905	Wimpel	. — W. 	franz.	Guimpe
2161	d2e3926225Meyers-1905	Wingolf		altnord.	vingôlf
2162	d2e3932388Meyers-1905	Wiß		engl.	Viss
2163	d2e3934833Meyers-1905	Wlachen		slaw.	vlachŭ
2164	d2e3935458Meyers-1905	Woche		got.	vikô
2165	d2e3935458Meyers-1905	Woche	Zistig 	engl.	Tuesday
2166	d2e3935458Meyers-1905	Woche	n Thor 	engl.	Thursday
2167	d2e3935690Meyers-1905	Wochenfest		hebr.	Chag haschabuoth
2168	d2e3935877Meyers-1905	Wodanstag		althochd.	Wuotanes tac
2169	d2e3936842Meyers-1905	Wohnsitz		lat.	Domicilium
2170	d2e3944240Meyers-1905	Wörterbuch	diejenige 	lat.	Thesaurus
2171	d2e3944240Meyers-1905	Wörterbuch	Ausdruck 	franz.	Dictionnaire
2172	d2e3947013Meyers-1905	Wunder		lat.	Miraculum
2173	d2e3947669Meyers-1905	Wundschreck		engl.	Shock
2174	d2e3949031Meyers-1905	Würgebohrung		engl.	choke-bore
2175	d2e3950129Meyers-1905	Wursten	d 	lat.	Worsatia
2176	d2e3958714Meyers-1905	Yiddisch		engl.	yiddish
2177	d2e3959188Meyers-1905	Yonne [1]		lat.	Icaunus
2178	d2e3970012Meyers-1905	Zechine		ital.	Zecchino
2179	d2e3971200Meyers-1905	Zehn		lat.	decem
2180	d2e3971709Meyers-1905	Zeichenkunst	Wischer 	franz.	estompe
2181	d2e3975862Meyers-1905	Zemént		ital.	cemento
2182	d2e3979383Meyers-1905	Zenturĭe		lat.	Centuria
2183	d2e3980737Meyers-1905	Zertieren		lat.	certare
2184	d2e3981226Meyers-1905	Zettel [1]		lat.	cedula
2185	d2e3986713Meyers-1905	Zimier		franz.	cimier
2186	d2e3988142Meyers-1905	Zinder [1]		engl.	cinders
2187	d2e3988977Meyers-1905	Zinken [2]		altd.	zinko
2188	d2e3991186Meyers-1905	Zins		lat.	Census
2189	d2e3991260Meyers-1905	Zinsen		lat.	Usurae, Foenus
2190	d2e3992728Meyers-1905	Zircz	Cistercienserabtei 	lat.	Nova Claravallis
2191	d2e3992824Meyers-1905	Zirkel [1]		lat.	circulus
2192	d2e3993826Meyers-1905	Zirkumstanz		lat.	circumstantia
2193	d2e3994562Meyers-1905	Zitadelle		franz.	citadelle
2194	d2e3994755Meyers-1905	Zither	e 	franz.	citole
2195	d2e3996028Meyers-1905	Zivilgerichtsbarkeit		lat.	Jurisdictio civilis
2196	d2e3996660Meyers-1905	Ziviltod		franz.	mort civile
2197	d2e3998627Meyers-1905	Zölle		griech.	télos
2198	d2e4001759Meyers-1905	Zopf [1]		niederd.	top
2199	d2e4003125Meyers-1905	Zuaven		franz.	Zouaves
2200	d2e4005029Meyers-1905	Zuckerstich		franz.	Piqûre
2201	d2e4005217Meyers-1905	Zufall		lat.	Casus
2202	d2e4007711Meyers-1905	Zungen		franz.	Anches
2203	d2e4011077Meyers-1905	Zweck		lat.	Finis
2204	d2e4012674Meyers-1905	Zweites Gesicht		engl.	Second sight
2205	d2e4014877Meyers-1905	Zwischenakt		franz.	Entr'acte
2206	d2e4016998Meyers-1905	Zyklus		griech.	kyklos
